partida_id;rodata;clube;atleta;minuto;tipo_de_gol
6788;29;Chapecoense;Henrique Almeida;6;Gol Normal
6788;29;Chapecoense;Everaldo Stum;50;Gol Normal
6787;29;Fortaleza;Romarinho;52;Gol Normal
6787;29;Avai;Vinícius Vasconcelos Araújo;51;Gol Normal
6787;29;Fortaleza;Paulo Marcos de Jesus Ribeiro;23;Gol Normal
6787;29;Fortaleza;Wellington Paulista;89;Penalty
6790;29;Gremio;Luciano da Rocha Neves;68;Penalty
6790;29;Vasco;Fredy Guarín;9;Gol Normal
6790;29;Gremio;Pepê;33;Gol Normal
6790;29;Gremio;Everton Sousa Soares;54;Gol Normal
6789;29;Ceara;Mateus Gonçalves Martins;90+2;Gol Normal
6789;29;Ceara;Bérgson Gustavo Silveira da Silva;14;Gol Normal
6791;29;CSA;Apodi;25;Gol Normal
6791;29;CSA;Ricardo Bueno;80;Gol Normal
6791;29;Corinthians;Pedrinho;45;Gol Normal
6792;29;Santos;Carlos Andrés Sánchez;54;Penalty
6793;29;Goias;Michael Richard Delgado de Oliveira;90+4;Gol Normal
6793;29;Flamengo;Gabriel Barbosa;55;Gol Normal
6793;29;Flamengo;Rodrigo Caio;63;Gol Normal
6793;29;Goias;Rafael Moura;77;Gol Normal
6794;29;Athletico-PR;Rony;22;Gol Normal
6794;29;Internacional;Rodrigo Lindoso;11;Gol Normal
6795;29;Cruzeiro;Carlos de Menezes Júnior;26;Gol Normal
6795;29;Cruzeiro;Éderson;90+7;Gol Normal
6796;30;Fortaleza;Gabriel Dias de Oliveira;28;Gol Normal
6796;30;Atletico-MG;Patric Cabral Lalau;24;Gol Normal
6796;30;Atletico-MG;Fábio Santos;86;Gol Normal
6796;30;Fortaleza;Gabriel Dias de Oliveira;15;Gol Normal
6798;30;Palmeiras;José Rafael Vivian;17;Gol Normal
6799;30;Sao Paulo;Bruno Alves;7;Gol Normal
6799;30;Sao Paulo;Vitor Bueno;24;Gol Normal
6799;30;Sao Paulo;Antony Matheus dos Santos;80;Gol Normal
6801;30;Athletico-PR;Marcelo Cirino da Silva;82;Gol Normal
6800;30;Flamengo;Bruno Henrique;46;Gol Normal
6800;30;Flamengo;Bruno Henrique;45+2;Gol Normal
6800;30;Flamengo;Victor Vinícius Coelho Santos;67;Gol Normal
6800;30;Flamengo;Bruno Henrique;45+1;Gol Normal
6800;30;Corinthians;Mateus Vital;52;Gol Normal
6802;30;Gremio;Pedro Geromel;34;Gol Normal
6802;30;Gremio;Rômulo Borges Monteiro;78;Gol Normal
6803;30;Santos;Mário Sérgio Santos Costa;13;Gol Normal
6803;30;Santos;Yeferson Soteldo;68;Gol Normal
6803;30;Santos;Yeferson Soteldo;69;Gol Normal
6803;30;Santos;Eduardo Sasha;3;Gol Normal
6803;30;Botafogo-RJ;Igor Cássio;34;Gol Normal
6804;30;Cruzeiro;Luiz Ricardo Alves;74;Gol Normal
6804;30;Bahia;José Fernando Viana de Santana;66;Penalty
6805;30;Goias;Thalles;90+4;Gol Normal
6805;30;Goias;Rafael Moura;90+1;Penalty
6806;31;Corinthians;Júnior Urso;48;Gol Normal
6806;31;Fortaleza;Romarinho;34;Gol Normal
6806;31;Corinthians;Mauro Boselli;37;Gol Normal
6806;31;Fortaleza;Kieza;52;Gol Normal
6806;31;Corinthians;Mauro Boselli;72;Gol Normal
6807;31;Atletico-MG;Bruninho;90+4;Gol Normal
6807;31;Atletico-MG;José Marcos Costa Martins;54;Gol Normal
6808;31;Avai;João Paulo;35;Gol Normal
6808;31;Santos;Eduardo Sasha;9;Gol Normal
6808;31;Santos;Mário Sérgio Santos Costa;24;Gol Normal
6810;31;Vasco;Mayke;18;Gol Contra
6810;31;Palmeiras;Lucas Rafael Araújo Lima;12;Gol Normal
6810;31;Palmeiras;Luiz Adriano;77;Gol Normal
6811;31;Bahia;Marco Antonio Rosa Furtado Júnior;85;Gol Normal
6811;31;Chapecoense;Henrique Almeida;14;Gol Normal
6812;31;Ceara;Thiago Galhardo;42;Gol Normal
6812;31;Ceara;Mateus Gonçalves Martins;88;Gol Normal
6813;31;Fluminense;Rodrigo Junior Paula Silva;37;Gol Normal
6813;31;Fluminense;Marcos Paulo Costa do Nascimento;40;Gol Normal
6814;31;Flamengo;Lincoln Corrêa dos Santos;89;Gol Normal
6815;31;Gremio;Ronaldo Alves;90+3;Gol Contra
6815;31;Gremio;Diego Tardelli;8;Gol Normal
6815;31;CSA;Rafinha;90;Gol Normal
6816;32;Santos;Yeferson Soteldo;73;Gol Normal
6816;32;Santos;Mário Sérgio Santos Costa;60;Gol Normal
6816;32;Santos;Yeferson Soteldo;25;Gol Normal
6817;32;Palmeiras;Bruno Henrique Corsini;90+4;Gol Normal
6817;32;Corinthians;Michel Macedo Rocha Machado;90+2;Gol Normal
6820;32;Athletico-PR;Marcelo Cirino da Silva;90;Gol Normal
6818;32;Internacional;William Pottker;35;Gol Normal
6818;32;Internacional;William Pottker;39;Gol Normal
6818;32;Fluminense;Wellington Nem;72;Gol Normal
6821;32;Flamengo;Reinier;54;Gol Normal
6821;32;Flamengo;Bruno Henrique;72;Gol Normal
6821;32;Bahia;Willian Arão;39;Gol Contra
6821;32;Flamengo;Gabriel Barbosa;87;Gol Normal
6822;32;Gremio;Luciano da Rocha Neves;3;Gol Normal
6823;32;Fortaleza;Wellington Paulista;13;Gol Normal
6824;32;Vasco;Raul;26;Gol Normal
6824;32;Vasco;Oswaldo José Henríquez Bocanegra;67;Gol Normal
6824;32;Vasco;Carlos Andrade Souza;81;Gol Contra
6825;32;Botafogo-RJ;Ricardo Thalheimer;13;Gol Contra
6825;32;Botafogo-RJ;Diego Souza;88;Penalty
6826;34;Flamengo;Bruno Henrique;65;Gol Normal
6826;34;Vasco;Ribamar;90+3;Gol Normal
6826;34;Flamengo;Danilo Barcelos;45+5;Gol Contra
6826;34;Flamengo;Bruno Henrique;80;Gol Normal
6826;34;Vasco;Yago Pikachu;38;Penalty
6826;34;Vasco;Marrony;34;Gol Normal
6826;34;Flamengo;Éverton Ribeiro;1;Gol Normal
6826;34;Vasco;Marcos Antônio Candido Ferreira Júnior;52;Gol Normal
6836;33;Sao Paulo;Daniel Alves;55;Gol Normal
6836;33;Santos;Carlos Andrés Sánchez;8;Penalty
6837;33;Atletico-MG;Franco Di Santo;89;Gol Normal
6837;33;Fluminense;Patric Cabral Lalau;16;Gol Contra
6841;33;Athletico-PR;Thonny Anderson;59;Gol Normal
6838;33;Flamengo;Gabriel Barbosa;37;Penalty
6839;33;Bahia;Arthur Caike do Nascimento Cruz;45+2;Gol Normal
6839;33;Palmeiras;Miguel Borja;71;Gol Normal
6840;33;Chapecoense;Everaldo Stum;82;Gol Normal
6843;33;Fortaleza;Paulo Marcos de Jesus Ribeiro;54;Gol Normal
6843;33;Fortaleza;Paulo Roberto Valoura Junior;34;Gol Normal
6843;33;Fortaleza;Tinga;49;Gol Normal
6844;33;Vasco;Fredy Guarín;35;Gol Normal
6844;33;Goias;Oswaldo José Henríquez Bocanegra;90+7;Gol Contra
6827;34;Santos;Diego Pituca;90;Gol Normal
6827;34;Santos;Eduardo Sasha;23;Gol Normal
6827;34;Cruzeiro;Luis Manuel Orejuela;14;Gol Normal
6827;34;Santos;Mário Sérgio Santos Costa;60;Gol Normal
6827;34;Santos;Yeferson Soteldo;65;Gol Normal
6829;34;Athletico-PR;Vitor Hugo Naum dos Santos;87;Gol Normal
6828;34;Gremio;Pepê;90+4;Gol Normal
6828;34;Palmeiras;Bruno Henrique Corsini;83;Penalty
6828;34;Gremio;Everton Sousa Soares;69;Penalty
6830;34;Goias;Rafael Moura;8;Gol Normal
6830;34;Bahia;Gilberto Oliveira Souza Junior;59;Gol Normal
6830;34;Goias;Michael Richard Delgado de Oliveira;12;Gol Normal
6830;34;Bahia;João Pedro Maturano dos Santos;77;Gol Normal
6830;34;Goias;Gilberto dos Santos Souza Júnior;71;Gol Normal
6830;34;Bahia;José Fernando Viana de Santana;90+1;Gol Normal
6830;34;Goias;Jonathan Marlone;79;Gol Normal
6831;34;Botafogo-RJ;Diego Souza;19;Gol Normal
6833;34;Fortaleza;Osvaldo Filho;8;Gol Normal
6833;34;Fortaleza;Tinga;72;Gol Normal
6833;34;Internacional;Paolo Guerrero;43;Gol Normal
6833;34;Internacional;Paolo Guerrero;83;Gol Normal
6834;34;Chapecoense;Everaldo Stum;77;Gol Normal
6832;34;Ceara;Felipe de Oliveira Silva;90+6;Gol Normal
6832;34;Sao Paulo;Vitor Bueno;45+1;Gol Normal
6835;34;Fluminense;Yony González;50;Gol Normal
6846;35;Goias;Michael Richard Delgado de Oliveira;72;Gol Normal
6846;35;Internacional;Paolo Guerrero;78;Gol Normal
6846;35;Goias;Rafael Moura;14;Gol Normal
6847;35;Botafogo-RJ;Rhuan;53;Gol Normal
6849;35;Athletico-PR;Márcio Azevedo;33;Gol Normal
6849;35;Athletico-PR;Nikão;64;Penalty
6848;35;Bahia;José Élber Pimentel da Silva;64;Gol Normal
6848;35;Atletico-MG;Juan Cazares;54;Gol Normal
6851;35;Corinthians;Mauro Boselli;87;Gol Normal
6851;35;Corinthians;Gustavo;22;Gol Normal
6851;35;Corinthians;Júnior Urso;52;Gol Normal
6850;35;Flamengo;Victor Vinícius Coelho Santos;90+1;Gol Normal
6850;35;Flamengo;Bruno Henrique;65;Gol Normal
6850;35;Ceara;Thiago Galhardo;27;Gol Normal
6850;35;Flamengo;Bruno Henrique;74;Gol Normal
6850;35;Flamengo;Bruno Henrique;85;Gol Normal
6852;35;Fluminense;Marcos Paulo Costa do Nascimento;38;Gol Normal
6853;35;Santos;Carlos Andrés Sánchez;69;Gol Normal
6853;35;Fortaleza;Edinho;50;Gol Normal
6853;35;Fortaleza;Osvaldo Filho;65;Gol Normal
6854;35;Sao Paulo;Antony Matheus dos Santos;6;Gol Normal
6855;35;CSA;Alan Henrique Costa;43;Gol Normal
6856;36;Internacional;Paolo Guerrero;84;Gol Normal
6857;36;Ceara;Mateus Gonçalves Martins;88;Gol Normal
6857;36;Athletico-PR;Madson;90+4;Gol Normal
6859;36;Flamengo;Giorgian De Arrascaeta;4;Gol Normal
6859;36;Flamengo;Gabriel Barbosa;45+1;Gol Normal
6859;36;Flamengo;Gabriel Barbosa;46;Gol Normal
6859;36;Palmeiras;Matheus Fernandes;84;Gol Normal
6858;36;Fluminense;Marcos Paulo Costa do Nascimento;36;Gol Normal
6858;36;Avai;João Paulo;90+3;Penalty
6860;36;Fortaleza;Bruno Ferreira Melo;16;Gol Normal
6860;36;Fortaleza;Osvaldo Filho;26;Gol Normal
6860;36;Goias;Rafael Moura;43;Gol Normal
6861;36;Bahia;Arthur Caike do Nascimento Cruz;86;Gol Normal
6861;36;CSA;Nílton Ferreira Júnior;55;Gol Normal
6861;36;Bahia;Gilberto Oliveira Souza Junior;32;Gol Normal
6862;36;Atletico-MG;Fábio Santos;74;Penalty
6862;36;Atletico-MG;Juan Cazares;19;Gol Normal
6862;36;Corinthians;Janderson;20;Gol Normal
6863;36;Santos;Evandro Goebel;49;Gol Normal
6863;36;Santos;Lucas Veríssimo;8;Gol Normal
6864;36;Gremio;Luciano da Rocha Neves;62;Gol Normal
6864;36;Gremio;Luciano da Rocha Neves;56;Penalty
6864;36;Gremio;Alisson Euler de Freitas Castro;58;Gol Normal
6865;36;Vasco;Fredy Guarín;10;Gol Normal
6866;37;Athletico-PR;Marco Ruben;47;Gol Normal
6868;37;Atletico-MG;Jair Rodrigues Júnior;41;Gol Normal
6868;37;Atletico-MG;Luan Madson Gedeão de Paiva;68;Gol Normal
6867;37;Corinthians;Gustavo;81;Gol Normal
6869;37;Chapecoense;Gustavo Campanharo;2;Gol Normal
6869;37;Chapecoense;Arthur Gomes;59;Gol Normal
6869;37;Chapecoense;Maurício Ramos;79;Gol Normal
6871;37;Sao Paulo;Vitor Bueno;49;Gol Normal
6871;37;Internacional;Guilherme Parede;70;Gol Normal
6871;37;Sao Paulo;Antony Matheus dos Santos;16;Gol Normal
6872;37;Gremio;Aldemir Ferreira;67;Gol Normal
6872;37;Gremio;Pepê;85;Penalty
6873;37;Palmeiras;Eduardo Pereira Rodrigues;34;Gol Normal
6873;37;Palmeiras;Eduardo Pereira Rodrigues;82;Gol Normal
6873;37;Palmeiras;Gabriel Veron;70;Gol Normal
6873;37;Palmeiras;José Rafael Vivian;22;Gol Normal
6873;37;Palmeiras;Gabriel Veron;90;Gol Normal
6873;37;Goias;Rafael Moura;27;Penalty
6874;37;Vasco;Marrony;85;Gol Normal
6874;37;Bahia;Gilberto Oliveira Souza Junior;45;Penalty
6875;37;Flamengo;Lincoln Corrêa dos Santos;57;Gol Normal
6875;37;Flamengo;Giorgian De Arrascaeta;11;Gol Normal
6875;37;Flamengo;Reinier;84;Gol Normal
6875;37;Flamengo;Diego Ribas;37;Gol Normal
6875;37;Flamengo;Reinier;89;Gol Normal
6875;37;Flamengo;Gabriel Barbosa;39;Gol Normal
6875;37;Avai;Lourenço;22;Gol Normal
6876;38;Corinthians;Gustavo;63;Gol Normal
6876;38;Fluminense;Francisco Evanilson de Lima Barbosa;8;Gol Normal
6876;38;Fluminense;Francisco Evanilson de Lima Barbosa;28;Gol Normal
6878;38;Ceara;Thiago Galhardo;66;Penalty
6878;38;Botafogo-RJ;Marcos Vinícius de Jesus Araújo;39;Gol Normal
6880;38;Internacional;Víctor Cuesta;90+8;Gol Normal
6880;38;Atletico-MG;Rómulo Otero;6;Gol Normal
6880;38;Internacional;Paolo Guerrero;82;Gol Normal
6879;38;CSA;Jarro Pedroso;44;Gol Normal
6879;38;Sao Paulo;Jonas Toró;11;Gol Normal
6879;38;Sao Paulo;Igor Vinícius;14;Gol Normal
6881;38;Palmeiras;José Rafael Vivian;58;Gol Normal
6881;38;Palmeiras;Eduardo Pereira Rodrigues;84;Gol Normal
6882;38;Goias;Rafael Moura;4;Gol Normal
6882;38;Gremio;Isaque Elias;37;Gol Normal
6882;38;Goias;Rafael Moura;45;Gol Normal
6882;38;Goias;Yago Rocha;65;Gol Normal
6882;38;Gremio;Patrick;23;Gol Normal
6883;38;Chapecoense;Vinícius;90+3;Gol Normal
6883;38;Vasco;Yago Pikachu;84;Penalty
6885;38;Bahia;Artur Victor Guimarães;33;Gol Normal
6885;38;Fortaleza;Osvaldo Filho;13;Gol Normal
6885;38;Fortaleza;Tinga;78;Gol Normal
6877;38;Santos;Carlos Andrés Sánchez;23;Gol Normal
6877;38;Santos;Carlos Andrés Sánchez;85;Gol Normal
6877;38;Santos;Eduardo Sasha;63;Gol Normal
6877;38;Santos;Mário Sérgio Santos Costa;15;Gol Normal
6888;1;Sport;Elton Rodrigues Brandão;20;Gol Normal
6888;1;Sport;Jonatan Gómez;42;Gol Normal
6888;1;Ceara;Cléber;36;Gol Normal
6888;1;Ceara;Vítor Jacaré;57;Gol Normal
6888;1;Sport;Elton Rodrigues Brandão;34;Penalty
6887;1;Internacional;Paolo Guerrero;72;Gol Normal
6886;1;Athletico-PR;Vitor Hugo Naum dos Santos;22;Gol Normal
6886;1;Athletico-PR;Léo Cittadini;45+3;Gol Normal
6890;1;Atletico-MG;Filipe Luís;24;Gol Contra
6889;1;Santos;Mário Sérgio Santos Costa;65;Gol Normal
6889;1;Bragantino;Claudinho;90+3;Gol Normal
6891;1;Gremio;Diego Souza;45;Gol Normal
6896;2;Athletico-PR;Carlos Eduardo Ferreira de Souza;76;Gol Normal
6896;2;Goias;Daniel Bessa;45+13;Penalty
6896;2;Athletico-PR;Vitor Hugo Naum dos Santos;32;Gol Normal
6898;2;Bragantino;Alerrandro Barra Mansa Realino de Souza;6;Gol Normal
6898;2;Botafogo-RJ;Matheus Babi;65;Gol Normal
6897;2;Corinthians;Jô;12;Gol Normal
6897;2;Atletico-MG;Hyoran;52;Gol Normal
6897;2;Corinthians;Ángelo Araos;30;Gol Normal
6897;2;Atletico-MG;Hyoran;56;Gol Normal
6897;2;Atletico-MG;Nathan Allan de Souza;61;Gol Normal
6899;2;Bahia;Rodrigo Eduardo Costa Marinho;40;Penalty
6900;2;Atletico-GO;Hyuri;15;Gol Normal
6900;2;Atletico-GO;Jorginho;32;Gol Normal
6900;2;Atletico-GO;Gustavo Ferrareis;61;Gol Normal
6901;2;Gremio;Thaciano;71;Gol Normal
6901;2;Ceara;Cléber;44;Gol Normal
6902;2;Fluminense;Francisco Evanilson de Lima Barbosa;39;Gol Normal
6902;2;Palmeiras;Luiz Adriano;15;Gol Normal
6903;2;Sao Paulo;Daniel Alves;43;Gol Normal
6904;2;Internacional;Paolo Guerrero;57;Gol Normal
6904;2;Internacional;Edenílson Andrade dos Santos;88;Gol Normal
6905;2;Vasco;Fellipe Bastos;9;Gol Normal
6905;2;Vasco;Fellipe Bastos;32;Gol Normal
6907;3;Flamengo;Giorgian De Arrascaeta;28;Gol Normal
6908;3;Palmeiras;Gustavo Gómez;18;Gol Normal
6908;3;Goias;Rafael Vaz;39;Gol Normal
6909;3;Atletico-MG;Marrony;73;Penalty
6909;3;Atletico-MG;Marrony;90+2;Gol Normal
6910;3;Bahia;José Carlos Ferreira Júnior;26;Gol Normal
6910;3;Bahia;Ernando Rodrigues Lopes;90+3;Gol Normal
6910;3;Bragantino;Léo Ortiz;77;Gol Normal
6911;3;Vasco;Germán Cano;75;Gol Normal
6911;3;Vasco;Germán Cano;62;Gol Normal
6911;3;Sao Paulo;Reinaldo Manoel da Silva;90+7;Penalty
6912;3;Fluminense;Nenê;39;Penalty
6912;3;Internacional;Paolo Guerrero;28;Gol Normal
6912;3;Fluminense;Nenê;77;Penalty
6913;3;Atletico-GO;Jorginho;13;Gol Normal
6913;3;Sport;Iago Maidana;90+4;Gol Normal
6915;3;Santos;Yeferson Soteldo;29;Gol Normal
6915;3;Santos;Felipe Jonatan;41;Gol Normal
6915;3;Santos;Mário Sérgio Santos Costa;82;Gol Normal
6915;3;Athletico-PR;Abner Vinícius;88;Gol Normal
6916;4;Gremio;Pepê;45;Gol Normal
6916;4;Flamengo;Gabriel Barbosa;89;Penalty
6917;4;Bragantino;Alerrandro Barra Mansa Realino de Souza;1;Gol Normal
6917;4;Bragantino;Luis Phelipe;82;Gol Normal
6917;4;Fluminense;Nenê;2;Gol Normal
6918;4;Palmeiras;Raphael Cavalcante Veiga;90+2;Gol Normal
6920;4;Internacional;Damián Musto;52;Gol Normal
6920;4;Internacional;Thiago Galhardo;69;Gol Normal
6920;4;Internacional;Thiago Galhardo;90;Penalty
6919;4;Fortaleza;Yuri César;69;Gol Normal
6919;4;Goias;Jefferson;80;Gol Normal
6919;4;Fortaleza;Wellington Paulista;8;Gol Normal
6919;4;Fortaleza;Bruno Ferreira Melo;59;Gol Normal
6921;4;Corinthians;Jô;49;Gol Normal
6921;4;Corinthians;Gustavo Mosquito;87;Gol Normal
6921;4;Coritiba;Luiz Ricardo Alves;42;Gol Normal
6921;4;Corinthians;Leonardo Natel;38;Gol Normal
6922;4;Botafogo-RJ;Caio Alexandre;88;Gol Normal
6922;4;Atletico-MG;Igor Rabello;90+7;Gol Normal
6922;4;Botafogo-RJ;Luiz Fernando Moraes dos Santos;27;Gol Normal
6923;4;Santos;Mário Sérgio Santos Costa;76;Gol Normal
6924;4;Vasco;Fellipe Bastos;78;Gol Normal
6924;4;Vasco;Ribamar;90+5;Gol Normal
6924;4;Vasco;Germán Cano;68;Gol Normal
6925;4;Sao Paulo;Luciano da Rocha Neves;85;Gol Normal
6925;4;Bahia;Rossicley Pereira da Silva;21;Gol Normal
6926;5;Fluminense;Felipe Aguilar;45+4;Gol Contra
6927;5;Internacional;Thiago Galhardo;8;Gol Normal
6928;5;Goias;Daniel Bessa;21;Gol Normal
6928;5;Goias;Victor Andrade;90+5;Gol Normal
6929;5;Flamengo;Gabriel Barbosa;90+11;Penalty
6929;5;Botafogo-RJ;Pedro Raúl;90+3;Gol Normal
6932;5;Bragantino;Alerrandro Barra Mansa Realino de Souza;45;Gol Normal
6932;5;Coritiba;Robson Fernandes;53;Gol Normal
6932;5;Coritiba;Sabino;45+4;Penalty
6931;5;Palmeiras;Patrick de Paula;73;Gol Normal
6931;5;Palmeiras;Luiz Adriano;45+1;Penalty
6931;5;Santos;Ramires;48;Gol Contra
6933;5;Sao Paulo;Pablo Felipe Teixeira;6;Gol Normal
6934;5;Ceara;Cléber;12;Gol Normal
6934;5;Ceara;Mateus Gonçalves Martins;75;Gol Normal
6935;5;Corinthians;Luan Guilherme de Jesus Vieira;76;Gol Normal
6935;5;Fortaleza;Romarinho;62;Gol Normal
6936;11;Sao Paulo;Luciano da Rocha Neves;65;Gol Normal
6946;6;Internacional;Thiago Galhardo;5;Gol Normal
6946;6;Internacional;Gabriel Boschilia;28;Gol Normal
6947;6;Vasco;Talles Magno;86;Gol Normal
6947;6;Fluminense;Douglas Moreira;3;Gol Normal
6947;6;Fluminense;Fred;81;Gol Normal
6948;6;Bahia;Marco Antonio Rosa Furtado Júnior;90+5;Gol Normal
6948;6;Palmeiras;José Rafael Vivian;77;Gol Normal
6949;6;Fortaleza;Wellington Paulista;86;Gol Normal
6949;6;Fortaleza;Romarinho;60;Gol Normal
6949;6;Fortaleza;Wellington Paulista;39;Gol Normal
6950;6;Corinthians;Ramiro Moschen Benetti;36;Gol Normal
6950;6;Sao Paulo;Hernanes;14;Gol Normal
6950;6;Sao Paulo;Brenner;90+2;Gol Normal
6952;6;Flamengo;Gabriel Barbosa;45+5;Gol Normal
6951;6;Coritiba;Sabino;90+5;Penalty
6953;6;Ceara;Vinícius;64;Gol Normal
6953;6;Ceara;Lima;90+6;Gol Normal
6956;7;Ceara;Vinícius;44;Gol Normal
6957;7;Fluminense;Francisco Evanilson de Lima Barbosa;7;Gol Normal
6957;7;Atletico-GO;Renato Kayzer;79;Gol Normal
6958;7;Goias;Vinícius Lopes;66;Gol Normal
6958;7;Corinthians;Danilo Avelar;90+1;Gol Normal
6958;7;Corinthians;Fábio Sanches;28;Gol Contra
6961;7;Bahia;Rodrigo Eduardo Costa Marinho;32;Gol Normal
6961;7;Flamengo;Pedro;16;Gol Normal
6961;7;Bahia;José Élber Pimentel da Silva;42;Gol Normal
6961;7;Flamengo;Giorgian De Arrascaeta;37;Gol Normal
6961;7;Bahia;Daniel Sampaio Simões;90;Gol Normal
6961;7;Flamengo;Giorgian De Arrascaeta;52;Gol Normal
6961;7;Flamengo;Pedro;2;Gol Normal
6961;7;Flamengo;Éverton Ribeiro;48;Gol Normal
6960;7;Athletico-PR;Geuvânio;17;Gol Normal
6960;7;Bragantino;Claudinho;29;Gol Normal
6962;7;Palmeiras;Luiz Adriano;90+4;Gol Normal
6962;7;Internacional;Thiago Galhardo;90+2;Penalty
6963;7;Vasco;Germán Cano;73;Penalty
6963;7;Santos;Lucas Veríssimo;21;Gol Normal
6963;7;Santos;Mário Sérgio Santos Costa;59;Gol Normal
6963;7;Vasco;Fellipe Bastos;41;Gol Normal
6964;7;Gremio;Pepê;78;Gol Normal
6964;7;Sport;Patric Cabral Lalau;5;Gol Normal
6964;7;Sport;Iago Maidana;74;Penalty
6965;7;Atletico-MG;Jair Rodrigues Júnior;59;Gol Normal
6965;7;Atletico-MG;Alan Steven Franco Palma;35;Gol Normal
6965;7;Atletico-MG;Alan Steven Franco Palma;45;Gol Normal
6968;8;Santos;Felipe Jonatan;9;Gol Normal
6966;8;Flamengo;Éverton Ribeiro;6;Gol Normal
6966;8;Flamengo;Gabriel Barbosa;87;Gol Normal
6966;8;Fortaleza;Paulo Roberto Valoura Junior;14;Penalty
6967;8;Botafogo-RJ;Bruno Nazário;22;Gol Normal
6967;8;Botafogo-RJ;Salomon Kalou;75;Gol Normal
6967;8;Corinthians;Jô;90+3;Gol Normal
6967;8;Corinthians;Fagner;12;Penalty
6969;8;Palmeiras;Gabriel Veron;69;Gol Normal
6969;8;Palmeiras;Willian Gomes de Siqueira;90+4;Gol Normal
6969;8;Bragantino;Claudinho;54;Gol Normal
6970;8;Internacional;Thiago Galhardo;68;Penalty
6970;8;Bahia;Clayson Henrique da Silva Vieira;90+7;Penalty
6970;8;Internacional;Patrick;28;Gol Normal
6970;8;Bahia;Rodrigo Eduardo Costa Marinho;20;Gol Normal
6971;8;Sao Paulo;Brenner;50;Gol Normal
6971;8;Sao Paulo;Luciano da Rocha Neves;54;Gol Normal
6971;8;Sao Paulo;Vitor Bueno;90+2;Gol Normal
6971;8;Fluminense;Wellington Alves da Silva;40;Gol Normal
6972;8;Vasco;Germán Cano;7;Gol Normal
6973;8;Atletico-GO;Edson Felipe da Cruz;11;Gol Normal
6973;8;Gremio;Isaque Elias;41;Gol Normal
6974;8;Goias;Elton Rodrigues Brandão;68;Gol Contra
6974;8;Sport;Marquinhos;76;Gol Normal
6974;8;Sport;Leandro Barcia Montero;60;Gol Normal
6975;8;Atletico-MG;Eduardo Sasha;33;Gol Normal
6976;9;Athletico-PR;Ravanelli Ferreira dos Santos;88;Gol Normal
6976;9;Botafogo-RJ;Victor Luis;80;Penalty
6977;9;Fortaleza;Wellington Paulista;54;Penalty
6978;9;Coritiba;Robson Fernandes;13;Gol Normal
6978;9;Goias;Rafael Moura;45;Penalty
6978;9;Goias;Sabino;83;Gol Contra
6978;9;Coritiba;William Matheus;37;Gol Normal
6978;9;Coritiba;Sabino;90+6;Penalty
6978;9;Goias;Ignacio Jara;81;Gol Normal
6979;9;Sao Paulo;Luciano da Rocha Neves;78;Gol Normal
6979;9;Bragantino;Raul;53;Gol Normal
6980;9;Fluminense;Rodrigo Junior Paula Silva;90+2;Gol Normal
6980;9;Flamengo;Filipe Luís;8;Gol Normal
6980;9;Flamengo;Gabriel Barbosa;34;Gol Normal
6981;9;Santos;Mário Sérgio Santos Costa;39;Gol Normal
6981;9;Atletico-MG;Alan Steven Franco Palma;35;Gol Normal
6981;9;Santos;Mário Sérgio Santos Costa;90+9;Penalty
6981;9;Santos;Arthur Gomes;22;Gol Normal
6983;9;Palmeiras;Luiz Adriano;43;Penalty
6983;9;Palmeiras;Gabriel Veron;65;Gol Normal
6982;9;Internacional;Thiago Galhardo;44;Gol Normal
6982;9;Internacional;Thiago Galhardo;76;Gol Normal
6984;9;Gremio;Alisson Euler de Freitas Castro;25;Gol Normal
6984;9;Gremio;Darlan Mendes;54;Gol Normal
6985;9;Atletico-GO;Renato Kayzer;63;Gol Normal
6985;9;Atletico-GO;Renato Kayzer;74;Gol Normal
6985;9;Vasco;Germán Cano;61;Gol Normal
6986;10;Athletico-PR;Fabinho;12;Gol Normal
6987;10;Santos;Mário Sérgio Santos Costa;74;Gol Normal
6987;10;Sao Paulo;Gabriel Sara;8;Gol Normal
6987;10;Sao Paulo;Gabriel Sara;38;Gol Normal
6987;10;Santos;Madson;30;Gol Normal
6988;10;Corinthians;Mateus Vital;90+5;Gol Normal
6988;10;Fluminense;Nenê;88;Penalty
6988;10;Fluminense;Nenê;8;Gol Normal
6989;10;Fortaleza;Osvaldo Filho;17;Gol Normal
6989;10;Gremio;Diego Souza;52;Penalty
6990;10;Bragantino;Alerrandro Barra Mansa Realino de Souza;49;Gol Normal
6990;10;Atletico-MG;Réver;29;Gol Normal
6990;10;Atletico-MG;Jefferson Savarino;87;Gol Normal
6991;10;Atletico-GO;Jean Paulo Fernandes Filho;40;Gol Normal
6992;10;Ceara;Luiz Otávio;50;Gol Normal
6992;10;Ceara;Charles Rigon Matos;56;Gol Normal
